朝楼,矫埃,矫没伏
7岿31老,11:20,0.0119
7岿31老,11:40,0
7岿31老,12:00,0.00075
7岿31老,12:20,0
7岿31老,12:40,0.00255
7岿31老,13:00,0.0014
7岿31老,13:20,0
7岿31老,13:40,0.00085
7岿31老,14:00,0.00635
7岿31老,14:20,0.0029
7岿31老,14:40,0
7岿31老,15:00,0.01185
7岿31老,15:20,0.0131
7岿31老,15:40,0.0023
7岿31老,16:00,0.00475
7岿31老,16:20,0.00075
7岿31老,16:40,0.003
7岿31老,17:00,0.00505
7岿31老,17:20,0.0045
7岿31老,17:40,0.00935
7岿31老,18:00,0.00425
7岿31老,18:20,0.0039
7岿31老,18:40,0
7岿31老,19:00,0
7岿31老,19:20,0
7岿31老,19:40,0.00295
7岿31老,20:00,0.0012
7岿31老,20:20,0
7岿31老,20:40,0.0005
7岿31老,21:00,0
7岿31老,21:20,0
7岿31老,21:40,0.0005
7岿31老,22:00,0.0018
7岿31老,22:20,0.006
7岿31老,22:40,0
7岿31老,23:00,0
7岿31老,23:20,0
7岿31老,23:40,0.01615
7岿31老,0:00,0.0213
7岿31老,0:20,0.01885
7岿31老,0:40,0.0307
7岿31老,1:00,0.018
7岿31老,1:20,0.0218
7岿31老,1:40,0
7岿31老,2:00,0.00845
8岿1老,2:20,0.0249
8岿1老,2:40,0.0065
8岿1老,3:00,0
8岿1老,3:20,0
8岿1老,3:40,0
8岿1老,4:00,0.00355
8岿1老,4:20,0
8岿1老,4:40,0
8岿1老,5:00,0
8岿1老,5:20,0
8岿1老,5:40,0
8岿1老,6:00,0.0031
8岿1老,6:20,0
8岿1老,6:40,0
8岿1老,7:00,0.001
8岿1老,7:20,0.00155
8岿1老,7:40,0
8岿1老,8:00,0.002
8岿1老,8:20,0.0006
8岿1老,8:40,0.0018
8岿1老,9:00,0.00755
8岿1老,9:20,0.0179
8岿1老,9:40,0.00555
8岿1老,10:00,0
8岿1老,10:20,0.00155
8岿1老,10:40,0.0021
8岿1老,11:00,0
8岿1老,11:20,0.0009
8岿1老,11:40,0.0128
8岿1老,12:00,0.0056
8岿1老,12:20,0.00105
8岿1老,12:40,0.0076
8岿1老,13:00,0.01275
8岿1老,13:20,0.00665
8岿1老,13:40,0.0118
8岿1老,14:00,0.00925
8岿1老,14:20,0.0016
8岿1老,14:40,0
8岿1老,15:00,0
8岿1老,15:20,0
8岿1老,15:40,0
8岿1老,16:00,0.0019
8岿1老,16:20,0
8岿1老,16:40,0.0009
8岿1老,17:00,0.00165
8岿1老,17:20,0.0068
8岿1老,17:40,0.0138
8岿1老,18:00,0.00605
8岿1老,18:20,0.06045
8岿1老,18:40,0.0038
8岿1老,19:00,0.0065
8岿1老,19:20,0
8岿1老,19:40,0.00055
8岿1老,20:00,0.00225
8岿1老,20:20,0.0026
8岿1老,20:40,0.0038
8岿1老,21:00,0.0032
8岿1老,21:20,0.0013
8岿1老,21:40,0.0019
8岿1老,22:00,0
8岿1老,22:20,0.01095
8岿1老,22:40,0.00155
8岿1老,23:00,0.0011
8岿1老,23:20,0.02015
8岿1老,23:40,0.00315
8岿1老,0:00,0.013
8岿1老,0:20,0.01375
8岿1老,0:40,0.013
8岿1老,1:00,0.01625
8岿1老,1:20,0.014
8岿1老,1:40,0.0117
8岿1老,2:00,0.06675
8岿2老,2:20,0.013
8岿2老,2:40,0.0145
8岿2老,3:00,0.0078
8岿2老,3:20,0
8岿2老,3:40,0
8岿2老,4:00,0
8岿2老,4:20,0
8岿2老,4:40,0
8岿2老,5:00,0.00085
8岿2老,5:20,0
8岿2老,5:40,0
8岿2老,6:00,0
8岿2老,6:20,0.00705
8岿2老,6:40,0
8岿2老,7:00,0.0018
8岿2老,7:20,0.004
8岿2老,7:40,0.00155
8岿2老,8:00,0.0034
8岿2老,8:20,0.00065
8岿2老,8:40,0.0029
8岿2老,9:00,0.0006
8岿2老,9:20,0.0005
8岿2老,9:40,0
8岿2老,10:00,0.001
8岿2老,10:20,0.00135
8岿2老,10:40,0.01075
8岿2老,11:00,0.0007
8岿2老,11:20,0.0034
8岿2老,11:40,0.0032
8岿2老,12:00,0.00525
8岿2老,12:20,0.00855
8岿2老,12:40,0.0005
8岿2老,13:00,0.0012
8岿2老,13:20,0
8岿2老,13:40,0
8岿2老,14:00,0.00325
8岿2老,14:20,0.00625
8岿2老,14:40,0.00525
8岿2老,15:00,0.01605
8岿2老,15:20,0.016
8岿2老,15:40,0.03685
8岿2老,16:00,0.0102
8岿2老,16:20,0.0022
8岿2老,16:40,0.00125
8岿2老,17:00,0.00065
8岿2老,17:20,0.0018
8岿2老,17:40,0.00185
8岿2老,18:00,0.0116
8岿2老,18:20,0.0142
8岿2老,18:40,0
8岿2老,19:00,0.00395
8岿2老,19:20,0.0009
8岿2老,19:40,0.0181
8岿2老,20:00,0.04415
8岿2老,20:20,0.01655
8岿2老,20:40,0.0301
8岿2老,21:00,0.0029
8岿2老,21:20,0.0024
8岿2老,21:40,0.0005
8岿2老,22:00,0.0039
8岿2老,22:20,0
8岿2老,22:40,0.0061
8岿2老,23:00,0.00475
8岿2老,23:20,0
8岿2老,23:40,0.0017
8岿2老,0:00,0
8岿2老,0:20,0.00315
8岿2老,0:40,0.00215
8岿2老,1:00,0.0028
8岿2老,1:20,0
8岿2老,1:40,0.00155
8岿2老,2:00,0.013
8岿3老,2:20,0
8岿3老,2:40,0
8岿3老,3:00,0
8岿3老,3:20,0.00165
8岿3老,3:40,0
8岿3老,4:00,0
8岿3老,4:20,0
8岿3老,4:40,0
8岿3老,5:00,0.0015
8岿3老,5:20,0
8岿3老,5:40,0.00055
8岿3老,6:00,0
8岿3老,6:20,0
8岿3老,6:40,0
8岿3老,7:00,0
8岿3老,7:20,0
8岿3老,7:40,0.0153
8岿3老,8:00,0.0172
8岿3老,8:20,0.017
8岿3老,8:40,0.0028
8岿3老,9:00,0.0017
8岿3老,9:20,0.00375
8岿3老,9:40,0.00075
8岿3老,10:00,0.02175
8岿3老,10:20,0.0263
8岿3老,10:40,0.00665
8岿3老,11:00,0.0026
8岿3老,11:20,0.00735
8岿3老,11:40,0.0007
8岿3老,12:00,0.00135
8岿3老,12:20,0.01745
8岿3老,12:40,0.02505
8岿3老,13:00,0.0167
8岿3老,13:20,0.0183
8岿3老,13:40,0.0238
8岿3老,14:00,0.01955
8岿3老,14:20,0.0152
8岿3老,14:40,0.00735
8岿3老,15:00,0.0039
8岿3老,15:20,0.0011
8岿3老,15:40,0.0028
8岿3老,16:00,0.00755
8岿3老,16:20,0.00755
8岿3老,16:40,0.0202
8岿3老,17:00,0.00605
8岿3老,17:20,0.02295
8岿3老,17:40,0.006
8岿3老,18:00,0
8岿3老,18:20,0.0019
8岿3老,18:40,0.0046
8岿3老,19:00,0.003
8岿3老,19:20,0.0117
8岿3老,19:40,0.00445
8岿3老,20:00,0.015
8岿3老,20:20,0.015
8岿3老,20:40,0.0104
8岿3老,21:00,0
8岿3老,21:20,0.0003
8岿3老,21:40,0.00585
8岿3老,22:00,0.0008
8岿3老,22:20,0.0132
8岿3老,22:40,0.00455
8岿3老,23:00,0
8岿3老,23:20,0.00635
8岿3老,23:40,0.0029
8岿3老,0:00,0.00165
8岿3老,0:20,0.00615
8岿3老,0:40,0
8岿3老,1:00,0.0008
8岿3老,1:20,0
8岿3老,1:40,0
8岿3老,2:00,0
8岿4老,2:20,0.00895
8岿4老,2:40,0.0057
8岿4老,3:00,0
8岿4老,3:20,0.0019
8岿4老,3:40,0
8岿4老,4:00,0
8岿4老,4:20,0
8岿4老,4:40,0
8岿4老,5:00,0
8岿4老,5:20,0
8岿4老,5:40,0
8岿4老,6:00,0
8岿4老,6:20,0.00145
8岿4老,6:40,0.00115
8岿4老,7:00,0.0018
8岿4老,7:20,0.0009
8岿4老,7:40,0.0081
8岿4老,8:00,0
8岿4老,8:20,0
8岿4老,8:40,0.0014
8岿4老,9:00,0.00685
8岿4老,9:20,0.01135
8岿4老,9:40,0.0106
8岿4老,10:00,0.0049
8岿4老,10:20,0.0025
8岿4老,10:40,0.0022
8岿4老,11:00,0.0178
8岿4老,11:20,0.00765
8岿4老,11:40,0.0034
8岿4老,12:00,0
8岿4老,12:20,0.0034
8岿4老,12:40,0.0006
8岿4老,13:00,0
8岿4老,13:20,0.0056
8岿4老,13:40,0.0014
8岿4老,14:00,0.008
8岿4老,14:20,0.00505
8岿4老,14:40,0.02185
8岿4老,15:00,0.028
8岿4老,15:20,0.0223
8岿4老,15:40,0.0066
8岿4老,16:00,0.0017
8岿4老,16:20,0.0008
8岿4老,16:40,0.003
8岿4老,17:00,0.00125
8岿4老,17:20,0.00985
8岿4老,17:40,0.0159
8岿4老,18:00,0.003
8岿4老,18:20,0
8岿4老,18:40,0
8岿4老,19:00,0.01715
8岿4老,19:20,0.0158
8岿4老,19:40,0.00095
8岿4老,20:00,0.004
8岿4老,20:20,0.0027
8岿4老,20:40,0.0068
8岿4老,21:00,0.0185
8岿4老,21:20,0.0178
8岿4老,21:40,0.00025
8岿4老,22:00,0.0186
8岿4老,22:20,0.00855
8岿4老,22:40,0.00055
8岿4老,23:00,0.0014
8岿4老,23:20,0.0091
8岿4老,23:40,0.01445
8岿4老,0:00,0.0126
8岿4老,0:20,0.00185
8岿4老,0:40,0.0075
8岿4老,1:00,0.00055
8岿4老,1:20,0.0011
8岿4老,1:40,0
8岿4老,2:00,0
8岿5老,2:20,0.01595
8岿5老,2:40,0.029
8岿5老,3:00,0.0261
8岿5老,3:20,0
8岿5老,3:40,0.0134
8岿5老,4:00,0
8岿5老,4:20,0
8岿5老,4:40,0
8岿5老,5:00,0.0007
8岿5老,5:20,0.0055
8岿5老,5:40,0
8岿5老,6:00,0.0006
8岿5老,6:20,0
8岿5老,6:40,0
8岿5老,7:00,0
8岿5老,7:20,0.01865
8岿5老,7:40,0.0107
8岿5老,8:00,0
8岿5老,8:20,0.0008
8岿5老,8:40,0
8岿5老,9:00,0.0025
8岿5老,9:20,0
8岿5老,9:40,0.0007
8岿5老,10:00,0
8岿5老,10:20,0.00075
8岿5老,10:40,0
8岿5老,11:00,0.0138
8岿5老,11:20,0.004
8岿5老,11:40,0.0002
8岿5老,12:00,0.00515
8岿5老,12:20,0.0029
8岿5老,12:40,0.0002
8岿5老,13:00,0
8岿5老,13:20,0
8岿5老,13:40,0.0016
8岿5老,14:00,0.00545
8岿5老,14:20,0.0021
8岿5老,14:40,0.00515
8岿5老,15:00,0.0273
8岿5老,15:20,0.0074
8岿5老,15:40,0.0039
8岿5老,16:00,0.003
8岿5老,16:20,0
8岿5老,16:40,0.0041
8岿5老,17:00,0.0019
8岿5老,17:20,0.0019
8岿5老,17:40,0
8岿5老,18:00,0.0006
8岿5老,18:20,0.00145
8岿5老,18:40,0.003
8岿5老,19:00,0.00235
8岿5老,19:20,0.00235
8岿5老,19:40,0
8岿5老,20:00,0.0035
8岿5老,20:20,0
8岿5老,20:40,0.0041
8岿5老,21:00,0
8岿5老,21:20,0
8岿5老,21:40,0.0011
8岿5老,22:00,0.00225
8岿5老,22:20,0.0012
8岿5老,22:40,0.01275
8岿5老,23:00,0.01475
8岿5老,23:20,0.0015
8岿5老,23:40,0
8岿5老,0:00,0.00055
8岿5老,0:20,0
8岿5老,0:40,0.0005
8岿5老,1:00,0
8岿5老,1:20,0
8岿5老,1:40,0.0014
8岿5老,2:00,0
8岿6老,2:20,0
8岿6老,2:40,0.0066
8岿6老,3:00,0.01
8岿6老,3:20,0.0093
8岿6老,3:40,0
8岿6老,4:00,0
8岿6老,4:20,0
8岿6老,4:40,0
8岿6老,5:00,0
8岿6老,5:20,0.0005
8岿6老,5:40,0.00085
8岿6老,6:00,0.00215
8岿6老,6:20,0.0015
8岿6老,6:40,0.002
8岿6老,7:00,0
8岿6老,7:20,0
8岿6老,7:40,0
8岿6老,8:00,0
8岿6老,8:20,0
8岿6老,8:40,0.0019
8岿6老,9:00,0.00165
8岿6老,9:20,0.0105
8岿6老,9:40,0.002
8岿6老,10:00,0
8岿6老,10:20,0.002
8岿6老,10:40,0
8岿6老,11:00,0.003
8岿6老,11:20,0.00085
8岿6老,11:40,0.0014
8岿6老,12:00,0.0533
8岿6老,12:20,0.0462
8岿6老,12:40,0.0017
8岿6老,13:00,0.0045
8岿6老,13:20,0
8岿6老,13:40,0.0005
8岿6老,14:00,0.0034
8岿6老,14:20,0.0381
8岿6老,14:40,0.0117
8岿6老,15:00,0.00095
8岿6老,15:20,0.00165
8岿6老,15:40,0.0144
8岿6老,16:00,0.02015
8岿6老,16:20,0.01055
8岿6老,16:40,0.00485
8岿6老,17:00,0.00525
8岿6老,17:20,0.00065
8岿6老,17:40,0
8岿6老,18:00,0
8岿6老,18:20,0.0024
8岿6老,18:40,0
8岿6老,19:00,0.00055
8岿6老,19:20,0.0062
8岿6老,19:40,0.0015
8岿6老,20:00,0
8岿6老,20:20,0.0197
8岿6老,20:40,0.00945
8岿6老,21:00,0
8岿6老,21:20,0.0021
8岿6老,21:40,0.00835
8岿6老,22:00,0.00555
8岿6老,22:20,0.00345
8岿6老,22:40,0.0123
8岿6老,23:00,0.0024
8岿6老,23:20,0.0036
8岿6老,23:40,0
8岿6老,0:00,0.0009
8岿6老,0:20,0.00065
8岿6老,0:40,0.0057
8岿6老,1:00,0.00105
8岿6老,1:20,0.0058
8岿6老,1:40,0.0162
8岿6老,2:00,0
8岿7老,2:20,0
8岿7老,2:40,0
8岿7老,3:00,0
8岿7老,3:20,0.01045
8岿7老,3:40,0.0033
8岿7老,4:00,0.0008
8岿7老,4:20,0.0053
8岿7老,4:40,0.0025
8岿7老,5:00,0.00025
8岿7老,5:20,0.00175
8岿7老,5:40,0.00525
8岿7老,6:00,0
8岿7老,6:20,0
8岿7老,6:40,0
8岿7老,7:00,0.001
8岿7老,7:20,0.0019
8岿7老,7:40,0.0091
8岿7老,8:00,0.001
8岿7老,8:20,0.0036
8岿7老,8:40,0.0038
8岿7老,9:00,0.00075
8岿7老,9:20,0.0025
8岿7老,9:40,0.0014
8岿7老,10:00,0
8岿7老,10:20,0.0039
8岿7老,10:40,0
8岿7老,11:00,0
8岿7老,11:20,0.00375
8岿7老,11:40,0.0155
8岿7老,12:00,0.015
8岿7老,12:20,0.00075
8岿7老,12:40,0.00085
8岿7老,13:00,0.01935
8岿7老,13:20,0.02055
8岿7老,13:40,0.00055
8岿7老,14:00,0.0038
8岿7老,14:20,0.00045
8岿7老,14:40,0
8岿7老,15:00,0.0018
8岿7老,15:20,0.00305
8岿7老,15:40,0.0003
8岿7老,16:00,0.0004
8岿7老,16:20,0.0085
8岿7老,16:40,0.0056
8岿7老,17:00,0.0067
8岿7老,17:20,0.0022
8岿7老,17:40,0.00495
8岿7老,18:00,0.03945
8岿7老,18:20,0.0177
8岿7老,18:40,0.00495
8岿7老,19:00,0
8岿7老,19:20,0.00385
8岿7老,19:40,0.00415
8岿7老,20:00,0
8岿7老,20:20,0.0004
8岿7老,20:40,0
8岿7老,21:00,0
8岿7老,21:20,0
8岿7老,21:40,0.0022
8岿7老,22:00,0.0005
8岿7老,22:20,0.0045
8岿7老,22:40,0.0011
8岿7老,23:00,0.0161
8岿7老,23:20,0.0183
8岿7老,23:40,0.0252
8岿7老,0:00,0.06595
8岿7老,0:20,0.075
8岿7老,0:40,0.07345
8岿7老,1:00,0.04445
8岿7老,1:20,0.00035
8岿7老,1:40,0
8岿7老,2:00,0
8岿8老,2:20,0
8岿8老,2:40,0.00085
8岿8老,3:00,0.0007
8岿8老,3:20,0
8岿8老,3:40,0
8岿8老,4:00,0.0034
8岿8老,4:20,0
8岿8老,4:40,0
8岿8老,5:00,0
8岿8老,5:20,0
8岿8老,5:40,0
8岿8老,6:00,0
8岿8老,6:20,0
8岿8老,6:40,0
8岿8老,7:00,0
8岿8老,7:20,0
8岿8老,7:40,0
8岿8老,8:00,0
8岿8老,8:20,0.001
8岿8老,8:40,0.00195
8岿8老,9:00,0.0011
8岿8老,9:20,0.0003
8岿8老,9:40,0.00335
8岿8老,10:00,0.00055
8岿8老,10:20,0.00145
8岿8老,10:40,0.0015
8岿8老,11:00,0.0175
8岿8老,11:20,0.0111
8岿8老,11:40,0.0076
8岿8老,12:00,0.0019
8岿8老,12:20,0.00415
8岿8老,12:40,0.00175
8岿8老,13:00,0.0008
8岿8老,13:20,0.00625
8岿8老,13:40,0.00605
8岿8老,14:00,0
8岿8老,14:20,0.00315
8岿8老,14:40,0.00505
8岿8老,15:00,0
8岿8老,15:20,0
8岿8老,15:40,0.00955
8岿8老,16:00,0.0125
8岿8老,16:20,0.00055
8岿8老,16:40,0.0008
8岿8老,17:00,0.02365
8岿8老,17:20,0.007
8岿8老,17:40,0.0144
8岿8老,18:00,0.00525
8岿8老,18:20,0
8岿8老,18:40,0
8岿8老,19:00,0.0039
8岿8老,19:20,0
8岿8老,19:40,0.0004
8岿8老,20:00,0.00055
8岿8老,20:20,0.002
8岿8老,20:40,0
8岿8老,21:00,0
8岿8老,21:20,0.01115
8岿8老,21:40,0.0282
8岿8老,22:00,0.02865
8岿8老,22:20,0.0104
8岿8老,22:40,0.00505
8岿8老,23:00,0.007
8岿8老,23:20,0.00335
8岿8老,23:40,0.00115
8岿8老,0:00,0
8岿8老,0:20,0
8岿8老,0:40,0.0191
8岿8老,1:00,0.011
8岿8老,1:20,0.00165
8岿8老,1:40,0.0024
8岿8老,2:00,0
8岿9老,2:20,0
8岿9老,2:40,0.0045
8岿9老,3:00,0
8岿9老,3:20,0.0008
8岿9老,3:40,0
8岿9老,4:00,0.0018
8岿9老,4:20,0
8岿9老,4:40,0
8岿9老,5:00,0.00095
8岿9老,5:20,0.0012
8岿9老,5:40,0
8岿9老,6:00,0
8岿9老,6:20,0.0006
8岿9老,6:40,0.0009
8岿9老,7:00,0.0076
8岿9老,7:20,0.0024
8岿9老,7:40,0
8岿9老,8:00,0.0024
8岿9老,8:20,0
8岿9老,8:40,0.0009
8岿9老,9:00,0.0087
8岿9老,9:20,0
8岿9老,9:40,0
8岿9老,10:00,0
8岿9老,10:20,0.0058
8岿9老,10:40,0
8岿9老,11:00,0.00905
8岿9老,11:20,0.0013
8岿9老,11:40,0.00175
8岿9老,12:00,0
8岿9老,12:20,0
8岿9老,12:40,0.0033
8岿9老,13:00,0.0079
8岿9老,13:20,0.02475
8岿9老,13:40,0.01815
8岿9老,14:00,0.00085
8岿9老,14:20,0.0007
8岿9老,14:40,0.0077
8岿9老,15:00,0.0027
8岿9老,15:20,0.0176
8岿9老,15:40,0.0025
8岿9老,16:00,0.0022
8岿9老,16:20,0.0008
8岿9老,16:40,0.0075
8岿9老,17:00,0.0121
8岿9老,17:20,0.00195
8岿9老,17:40,0.00105
8岿9老,18:00,0.013
8岿9老,18:20,0.0065
8岿9老,18:40,0.00045
8岿9老,19:00,0.001
8岿9老,19:20,0.0008
8岿9老,19:40,0
8岿9老,20:00,0.00165
8岿9老,20:20,0.00165
8岿9老,20:40,0.0012
8岿9老,21:00,0.0045
8岿9老,21:20,0
8岿9老,21:40,0.0081
8岿9老,22:00,0.0067
8岿9老,22:20,0.0046
8岿9老,22:40,0.0173
8岿9老,23:00,0
8岿9老,23:20,0.0018
8岿9老,23:40,0.0039
8岿9老,0:00,0.0039
8岿9老,0:20,0
8岿9老,0:40,0.0012
8岿9老,1:00,0
8岿9老,1:20,0.0008
8岿9老,1:40,0
8岿9老,2:00,0
8岿10老,2:20,0.00355
8岿10老,2:40,0
8岿10老,3:00,0.002
8岿10老,3:20,0.002
8岿10老,3:40,0.008
8岿10老,4:00,0.0024
8岿10老,4:20,0
8岿10老,4:40,0.00025
8岿10老,5:00,0
8岿10老,5:20,0.0013
8岿10老,5:40,0
8岿10老,6:00,0.00655
8岿10老,6:20,0.0011
8岿10老,6:40,0.00355
8岿10老,7:00,0.00245
8岿10老,7:20,0
8岿10老,7:40,0
8岿10老,8:00,0.00565
8岿10老,8:20,0.0019
8岿10老,8:40,0.0016
8岿10老,9:00,0
8岿10老,9:20,0.0032
8岿10老,9:40,0.00015
8岿10老,10:00,0.0009
8岿10老,10:20,0.00625
8岿10老,10:40,0.01865
8岿10老,11:00,0.0167
8岿10老,11:20,0.016
8岿10老,11:40,0.0072
8岿10老,12:00,0.0011
8岿10老,12:20,0.0008
8岿10老,12:40,0.001
8岿10老,13:00,0
8岿10老,13:20,0.01225
8岿10老,13:40,0.0036
8岿10老,14:00,0.004
8岿10老,14:20,0.00315
8岿10老,14:40,0.01695
8岿10老,15:00,0.0108
8岿10老,15:20,0.0024
8岿10老,15:40,0.00175
8岿10老,16:00,0
8岿10老,16:20,0.0089
8岿10老,16:40,0.0163
8岿10老,17:00,0.0027
8岿10老,17:20,0
8岿10老,17:40,0
8岿10老,18:00,0.0024
8岿10老,18:20,0.00055
8岿10老,18:40,0
8岿10老,19:00,0
8岿10老,19:20,0.0061
8岿10老,19:40,0.01255
8岿10老,20:00,0.00255
8岿10老,20:20,0
8岿10老,20:40,0.0008
8岿10老,21:00,0.01775
8岿10老,21:20,0.01465
8岿10老,21:40,0.01365
8岿10老,22:00,0.039
8岿10老,22:20,0.00405
8岿10老,22:40,0.0019
8岿10老,23:00,0
8岿10老,23:20,0
8岿10老,23:40,0
8岿10老,0:00,0
8岿10老,0:20,0.0033
8岿10老,0:40,0.0052
8岿10老,1:00,0.007
8岿10老,1:20,0.01545
8岿10老,1:40,0.0008
8岿10老,2:00,0.0026
8岿11老,2:20,0
8岿11老,2:40,0
8岿11老,3:00,0
8岿11老,3:20,0
8岿11老,3:40,0
8岿11老,4:00,0
8岿11老,4:20,0
8岿11老,4:40,0
8岿11老,5:00,0.0015
8岿11老,5:20,0
8岿11老,5:40,0.0009
8岿11老,6:00,0
8岿11老,6:20,0
8岿11老,6:40,0.0007
8岿11老,7:00,0
8岿11老,7:20,0
8岿11老,7:40,0.0032
8岿11老,8:00,0.0054
8岿11老,8:20,0.0066
8岿11老,8:40,0.00265
8岿11老,9:00,0
8岿11老,9:20,0
8岿11老,9:40,0.0028
8岿11老,10:00,0.01575
8岿11老,10:20,0.023
8岿11老,10:40,0.02195
8岿11老,11:00,0.02865
8岿11老,11:20,0.0236
8岿11老,11:40,0.0209
8岿11老,12:00,0.00595
8岿11老,12:20,0.00725
8岿11老,12:40,0.0073
8岿11老,13:00,0.031
8岿11老,13:20,0.0422
8岿11老,13:40,0.005
8岿11老,14:00,0.05065
8岿11老,14:20,0.051
8岿11老,14:40,0.06655
8岿11老,15:00,0.0738
8岿11老,15:20,0.07525
8岿11老,15:40,0.07305
8岿11老,16:00,0.068
8岿11老,16:20,0.08875
8岿11老,16:40,0.10295
8岿11老,17:00,0.0383
8岿11老,17:20,0.0005
8岿11老,17:40,0.00155
8岿11老,18:00,0.003
8岿11老,18:20,0.0051
8岿11老,18:40,0
8岿11老,19:00,0
8岿11老,19:20,0.00225
8岿11老,19:40,0.0046
8岿11老,20:00,0.0062
8岿11老,20:20,0.0005
8岿11老,20:40,0
8岿11老,21:00,0
8岿11老,21:20,0
8岿11老,21:40,0.0017
8岿11老,22:00,0
8岿11老,22:20,0
8岿11老,22:40,0.0045
8岿11老,23:00,0.0039
8岿11老,23:20,0.00645
8岿11老,23:40,0.00455
8岿11老,0:00,0.0097
8岿11老,0:20,0.04205
8岿11老,0:40,0.0039
8岿11老,1:00,0.00055
8岿11老,1:20,0.01405
8岿11老,1:40,0.011
8岿11老,2:00,0
8岿12老,2:20,0
8岿12老,2:40,0
8岿12老,3:00,0
8岿12老,3:20,0
8岿12老,3:40,0.0007
8岿12老,4:00,0
8岿12老,4:20,0
8岿12老,4:40,0
8岿12老,5:00,0
8岿12老,5:20,0
8岿12老,5:40,0
8岿12老,6:00,0
8岿12老,6:20,0.0003
8岿12老,6:40,0.0014
8岿12老,7:00,0.0008
8岿12老,7:20,0.0012
8岿12老,7:40,0
8岿12老,8:00,0
8岿12老,8:20,0
8岿12老,8:40,0
8岿12老,9:00,0.00365
8岿12老,9:20,0.03235
8岿12老,9:40,0.03765
8岿12老,10:00,0.01005
8岿12老,10:20,0.0069
8岿12老,10:40,0.00415
8岿12老,11:00,0.0181
8岿12老,11:20,0.03355
8岿12老,11:40,0.0259
8岿12老,12:00,0.00715
8岿12老,12:20,0.0069
8岿12老,12:40,0.01775
8岿12老,13:00,0.00365
8岿12老,13:20,0.00715
8岿12老,13:40,0.0012
8岿12老,14:00,0.0032
8岿12老,14:20,0.0012
8岿12老,14:40,0.0057
8岿12老,15:00,0.0011
8岿12老,15:20,0.00575
8岿12老,15:40,0.00045
8岿12老,16:00,0.02425
8岿12老,16:20,0.02045
8岿12老,16:40,0.0112
8岿12老,17:00,0.01945
8岿12老,17:20,0.0446
8岿12老,17:40,0.0115
8岿12老,18:00,0.00495
8岿12老,18:20,0.0129
8岿12老,18:40,0.0024
8岿12老,19:00,0
8岿12老,19:20,0.00165
8岿12老,19:40,0.0007
8岿12老,20:00,0.0077
8岿12老,20:20,0
8岿12老,20:40,0.02445
8岿12老,21:00,0.0008
8岿12老,21:20,0.0016
8岿12老,21:40,0.0009
8岿12老,22:00,0
8岿12老,22:20,0.00045
8岿12老,22:40,0.0018
8岿12老,23:00,0.0032
8岿12老,23:20,0.0021
8岿12老,23:40,0.001
8岿12老,0:00,0.0068
8岿12老,0:20,0.00195
8岿12老,0:40,0
8岿12老,1:00,0
8岿12老,1:20,0.0033
8岿12老,1:40,0
8岿12老,2:00,0
8岿13老,2:20,0.0012
8岿13老,2:40,0
8岿13老,3:00,0
8岿13老,3:20,0.00135
8岿13老,3:40,0.0009
8岿13老,4:00,0.00025
8岿13老,4:20,0
8岿13老,4:40,0.0056
8岿13老,5:00,0
8岿13老,5:20,0.00345
8岿13老,5:40,0.00165
8岿13老,6:00,0
8岿13老,6:20,0.0033
8岿13老,6:40,0.0008
8岿13老,7:00,0.0007
8岿13老,7:20,0.0095
8岿13老,7:40,0.0061
8岿13老,8:00,0.0018
8岿13老,8:20,0.001
8岿13老,8:40,0.0099
8岿13老,9:00,0.0004
8岿13老,9:20,0.001
8岿13老,9:40,0.0008
8岿13老,10:00,0
8岿13老,10:20,0.00085
8岿13老,10:40,0.0013
8岿13老,11:00,0.002
8岿13老,11:20,0
8岿13老,11:40,0.001
8岿13老,12:00,0.01
8岿13老,12:20,0.002
8岿13老,12:40,0
8岿13老,13:00,0.0021
8岿13老,13:20,0.0007
8岿13老,13:40,0.0012
8岿13老,14:00,0.0063
8岿13老,14:20,0.01415
8岿13老,14:40,0.0146
8岿13老,15:00,0.00045
8岿13老,15:20,0
8岿13老,15:40,0.0002
8岿13老,16:00,0.0002
8岿13老,16:20,0.0036
8岿13老,16:40,0.01245
8岿13老,17:00,0.0135
8岿13老,17:20,0.012
8岿13老,17:40,0.0042
8岿13老,18:00,0.006
8岿13老,18:20,0.0011
8岿13老,18:40,0
8岿13老,19:00,0.0072
8岿13老,19:20,0.012
8岿13老,19:40,0.012
8岿13老,20:00,0.0195
8岿13老,20:20,0.0042
8岿13老,20:40,0.0135
8岿13老,21:00,0.016
8岿13老,21:20,0.01345
8岿13老,21:40,0.00465
8岿13老,22:00,0.0046
8岿13老,22:20,0.0048
8岿13老,22:40,0
8岿13老,23:00,0.00275
8岿13老,23:20,0
8岿13老,23:40,0.0027
8岿13老,0:00,0.024
8岿13老,0:20,0.0072
8岿13老,0:40,0.00135
8岿13老,1:00,0
8岿13老,1:20,0.00025
8岿13老,1:40,0.01455
8岿13老,2:00,0.0023
8岿14老,2:20,0
8岿14老,2:40,0
8岿14老,3:00,0
8岿14老,3:20,0
8岿14老,3:40,0
8岿14老,4:00,0
8岿14老,4:20,0.0026
8岿14老,4:40,0
8岿14老,5:00,0
8岿14老,5:20,0
8岿14老,5:40,0
8岿14老,6:00,0
8岿14老,6:20,0
